Id,Age,Income,Home,Emp_length,Intent,Amount,Rate,Status,Percent_income,Default,Cred_length
13458,23,92000,MORTGAGE,7.0,MEDICAL,18000,12.68,0,0.2,Y,2
13460,25,36960,RENT,8.0,DEBTCONSOLIDATION,12500,14.61,1,0.34,Y,4
13463,24,92000,MORTGAGE,9.0,PERSONAL,25000,17.93,0,0.27,Y,2
13464,26,14400,RENT,2.0,VENTURE,2500,13.47,1,0.17,Y,4
13470,23,92000,MORTGAGE,7.0,VENTURE,10000,16.7,0,0.11,Y,2
13471,23,92000,MORTGAGE,4.0,EDUCATION,15600,16.35,0,0.17,Y,3
13473,23,92000,MORTGAGE,7.0,EDUCATION,7000,13.47,0,0.08,Y,4
13480,26,80004,MORTGAGE,7.0,DEBTCONSOLIDATION,7500,15.23,1,0.09,Y,2
13483,22,18984,RENT,6.0,HOMEIMPROVEMENT,2500,14.22,1,0.13,Y,2
13484,24,19464,RENT,,PERSONAL,2500,13.84,1,0.13,Y,3
13490,21,20000,RENT,2.0,PERSONAL,2500,13.79,0,0.13,Y,3
13499,26,44000,RENT,4.0,HOMEIMPROVEMENT,12500,22.11,1,0.28,Y,2
13502,25,92700,MORTGAGE,5.0,VENTURE,1500,14.65,0,0.02,Y,2
13512,25,93000,MORTGAGE,9.0,VENTURE,12000,16.77,0,0.13,Y,4
13531,26,93000,MORTGAGE,4.0,PERSONAL,5600,,0,0.06,Y,4
13545,24,93000,MORTGAGE,3.0,VENTURE,18000,11.78,0,0.19,Y,3
13548,25,93080,MORTGAGE,3.0,DEBTCONSOLIDATION,8450,13.49,0,0.09,Y,2
13550,25,93200,MORTGAGE,9.0,EDUCATION,25000,15.58,0,0.27,Y,4
13557,26,93500,MORTGAGE,9.0,VENTURE,6250,14.83,0,0.07,Y,3
13566,25,69360,MORTGAGE,2.0,MEDICAL,22000,19.79,1,0.27,Y,3
13568,23,23000,RENT,3.0,EDUCATION,12700,14.27,1,0.55,Y,4
13575,22,94000,MORTGAGE,6.0,PERSONAL,35000,15.23,0,0.37,Y,4
13582,23,40000,RENT,5.0,EDUCATION,12800,16.0,1,0.32,Y,3
13588,23,46000,RENT,2.0,EDUCATION,12800,19.41,1,0.28,Y,3
13601,23,94800,MORTGAGE,7.0,DEBTCONSOLIDATION,6000,14.27,0,0.06,Y,3
13607,23,64000,RENT,6.0,EDUCATION,12800,14.35,0,0.2,Y,4
13615,24,78600,RENT,0.0,HOMEIMPROVEMENT,12800,14.11,1,0.16,Y,4
13616,25,103000,RENT,9.0,HOMEIMPROVEMENT,12800,15.7,0,0.12,Y,4
13625,26,95000,MORTGAGE,10.0,VENTURE,15000,15.96,0,0.16,Y,2
13630,23,95000,MORTGAGE,8.0,MEDICAL,7200,14.79,0,0.08,Y,4
13631,23,44000,RENT,1.0,EDUCATION,13000,18.39,1,0.3,Y,3
13636,23,44000,RENT,0.0,HOMEIMPROVEMENT,13000,17.26,1,0.3,Y,3
13639,26,95000,MORTGAGE,9.0,EDUCATION,25000,16.89,0,0.26,Y,2
13640,24,45996,RENT,1.0,MEDICAL,13000,13.47,1,0.28,Y,2
13641,24,83000,MORTGAGE,2.0,DEBTCONSOLIDATION,28000,16.49,1,0.34,Y,3
13643,25,52000,RENT,3.0,PERSONAL,13000,15.31,0,0.25,Y,2
13648,24,95000,MORTGAGE,,MEDICAL,5750,,0,0.06,Y,4
13652,24,95000,OWN,4.0,HOMEIMPROVEMENT,10000,15.23,0,0.11,Y,3
13653,26,54000,RENT,3.0,HOMEIMPROVEMENT,13000,17.93,0,0.24,Y,2
13656,23,95000,MORTGAGE,6.0,EDUCATION,20000,14.17,0,0.21,Y,4
13657,22,33600,OWN,,PERSONAL,12000,13.06,0,0.36,Y,4
13667,21,33600,OWN,6.0,PERSONAL,9600,13.98,0,0.29,Y,4
13673,22,95000,MORTGAGE,1.0,EDUCATION,7200,12.23,0,0.08,Y,4
13676,22,64000,RENT,7.0,EDUCATION,13000,14.11,0,0.2,Y,3
13679,24,65000,RENT,6.0,EDUCATION,13000,13.49,0,0.2,Y,2
13681,22,65000,RENT,3.0,EDUCATION,13000,,0,0.2,Y,4
13688,24,67500,RENT,1.0,VENTURE,13000,13.98,0,0.19,Y,3
13692,23,95000,MORTGAGE,7.0,EDUCATION,15000,12.73,0,0.16,Y,4
13707,21,83000,MORTGAGE,5.0,PERSONAL,15000,12.84,1,0.18,Y,4
13714,23,76000,RENT,3.0,MEDICAL,13000,,0,0.17,Y,2
13737,26,69700,RENT,4.0,MEDICAL,13000,14.42,1,0.16,Y,2
13741,23,95620,MORTGAGE,7.0,EDUCATION,13500,14.96,0,0.14,Y,4
13745,26,108000,RENT,3.0,HOMEIMPROVEMENT,13000,15.99,1,0.12,Y,3
13746,24,83904,MORTGAGE,8.0,DEBTCONSOLIDATION,16000,16.07,1,0.19,Y,4
13750,22,71400,MORTGAGE,4.0,MEDICAL,21600,15.27,1,0.26,Y,2
13753,25,96000,MORTGAGE,9.0,PERSONAL,35000,18.25,0,0.36,Y,2
13782,21,33000,OWN,2.0,EDUCATION,11000,13.11,0,0.33,Y,3
13784,24,33000,OWN,9.0,VENTURE,8000,14.26,0,0.24,Y,3
13785,21,33000,OWN,4.0,EDUCATION,5000,14.61,0,0.15,Y,3
13799,21,30000,RENT,0.0,DEBTCONSOLIDATION,13750,15.05,1,0.46,Y,4
13806,21,32868,OWN,2.0,VENTURE,2500,13.61,0,0.08,Y,3
13810,22,32760,OWN,2.0,VENTURE,7000,11.78,0,0.21,Y,4
13822,23,32500,OWN,2.0,VENTURE,5000,13.99,0,0.15,Y,3
13825,22,71400,MORTGAGE,2.0,MEDICAL,15000,14.96,1,0.18,Y,3
13833,24,96000,MORTGAGE,7.0,HOMEIMPROVEMENT,6000,13.92,0,0.06,Y,4
13835,23,96000,OTHER,3.0,EDUCATION,12000,,0,0.13,Y,2
13837,22,96000,MORTGAGE,3.0,EDUCATION,11400,13.04,0,0.12,Y,2
13838,25,84000,MORTGAGE,0.0,EDUCATION,2125,15.01,1,0.03,Y,4
13854,24,97000,MORTGAGE,3.0,DEBTCONSOLIDATION,6400,15.96,0,0.07,Y,2
13860,24,40000,RENT,4.0,MEDICAL,14000,15.58,1,0.35,Y,3
13865,23,97000,MORTGAGE,0.0,PERSONAL,15000,16.4,0,0.15,Y,3
13870,24,97000,MORTGAGE,6.0,HOMEIMPROVEMENT,6800,13.61,0,0.07,Y,4
13874,22,97000,MORTGAGE,6.0,MEDICAL,10000,13.57,0,0.1,Y,3
13876,23,97000,MORTGAGE,8.0,PERSONAL,4000,16.32,0,0.04,Y,3
13878,23,97000,MORTGAGE,7.0,VENTURE,1800,,0,0.02,Y,2
13879,22,97000,MORTGAGE,0.0,EDUCATION,7500,11.34,0,0.08,Y,4
13881,26,85200,MORTGAGE,5.0,HOMEIMPROVEMENT,14000,,1,0.16,Y,2
13885,25,85584,MORTGAGE,10.0,DEBTCONSOLIDATION,24000,17.19,1,0.28,Y,2
13894,22,85992,MORTGAGE,6.0,DEBTCONSOLIDATION,3500,14.74,1,0.04,Y,3
13904,23,98000,OWN,6.0,EDUCATION,10000,18.07,0,0.1,Y,3
13914,25,86000,MORTGAGE,7.0,DEBTCONSOLIDATION,24000,,1,0.28,Y,2
13923,23,86000,MORTGAGE,7.0,DEBTCONSOLIDATION,4800,16.0,1,0.06,Y,3
13943,22,56000,RENT,5.0,EDUCATION,14000,14.35,0,0.25,Y,4
13955,25,58000,RENT,5.0,MEDICAL,14000,12.61,0,0.24,Y,3
13959,23,60000,RENT,4.0,EDUCATION,14000,14.84,0,0.23,Y,3
13964,26,99085,MORTGAGE,10.0,VENTURE,8000,14.91,0,0.08,Y,4
13966,24,87220,MORTGAGE,7.0,VENTURE,8000,,1,0.09,Y,3
13967,22,60000,RENT,3.0,DEBTCONSOLIDATION,14000,13.48,0,0.23,Y,3
13970,25,54000,RENT,6.0,DEBTCONSOLIDATION,14000,14.59,1,0.26,Y,4
13986,24,99996,MORTGAGE,5.0,MEDICAL,10000,13.61,0,0.1,Y,3
13997,23,100000,MORTGAGE,4.0,EDUCATION,14000,17.58,0,0.14,Y,3
14013,24,69000,RENT,3.0,VENTURE,14000,12.61,0,0.2,Y,2
14016,25,63996,RENT,9.0,DEBTCONSOLIDATION,14000,14.42,1,0.22,Y,2
14026,23,88000,MORTGAGE,,VENTURE,1000,13.49,1,0.01,Y,4
14027,21,72500,RENT,3.0,EDUCATION,14000,13.49,0,0.19,Y,2
14039,25,100000,MORTGAGE,2.0,VENTURE,16000,14.79,0,0.16,Y,2
14041,26,88000,MORTGAGE,6.0,EDUCATION,7700,14.79,1,0.09,Y,4
14046,22,31193,OWN,0.0,DEBTCONSOLIDATION,4000,14.74,0,0.13,Y,2
14051,25,100000,MORTGAGE,2.0,EDUCATION,15000,15.99,0,0.15,Y,3
14053,24,100000,MORTGAGE,7.0,EDUCATION,10300,15.99,0,0.1,Y,4
14059,23,80000,RENT,0.0,VENTURE,14000,14.27,0,0.17,Y,2
14070,24,100000,MORTGAGE,8.0,VENTURE,30000,18.62,0,0.3,Y,2
14077,23,100000,MORTGAGE,4.0,VENTURE,25000,17.14,0,0.25,Y,2
14093,23,83000,RENT,0.0,EDUCATION,14000,17.51,1,0.17,Y,4
14096,23,100000,MORTGAGE,7.0,PERSONAL,5400,12.23,0,0.05,Y,2
14104,24,100000,MORTGAGE,8.0,DEBTCONSOLIDATION,3600,13.23,0,0.04,Y,2
14107,26,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,17000,13.61,0,0.17,Y,3
14115,23,113000,RENT,2.0,DEBTCONSOLIDATION,14000,13.49,0,0.12,Y,2
14122,26,120000,RENT,10.0,VENTURE,14000,,0,0.12,Y,4
14123,26,100000,MORTGAGE,10.0,EDUCATION,14000,13.11,0,0.14,Y,2
14124,23,122000,RENT,7.0,DEBTCONSOLIDATION,14000,13.48,0,0.11,Y,2
14125,25,100000,MORTGAGE,9.0,MEDICAL,15000,12.73,0,0.15,Y,4
14126,24,100000,MORTGAGE,6.0,VENTURE,25000,15.33,0,0.25,Y,2
14133,24,145000,RENT,3.0,VENTURE,14000,12.84,0,0.1,Y,4
14134,24,100000,MORTGAGE,8.0,PERSONAL,17400,16.07,0,0.17,Y,4
14141,23,100000,MORTGAGE,7.0,EDUCATION,15000,16.0,0,0.15,Y,2
14143,24,100000,MORTGAGE,0.0,HOMEIMPROVEMENT,10000,12.87,0,0.1,Y,4
14153,23,100000,MORTGAGE,4.0,EDUCATION,10000,12.87,0,0.1,Y,3
14171,24,88000,MORTGAGE,0.0,HOMEIMPROVEMENT,6400,11.66,1,0.07,Y,3
14175,23,100000,MORTGAGE,5.0,DEBTCONSOLIDATION,15000,11.34,0,0.15,Y,2
14178,22,74867,MORTGAGE,4.0,MEDICAL,17000,16.02,1,0.19,Y,4
14182,24,100400,MORTGAGE,6.0,HOMEIMPROVEMENT,10000,16.4,0,0.1,Y,4
14189,25,75500,MORTGAGE,10.0,MEDICAL,6000,14.74,1,0.07,Y,4
14195,23,101000,MORTGAGE,7.0,PERSONAL,20000,17.43,0,0.2,Y,3
14197,24,34320,RENT,5.0,MEDICAL,14400,16.82,1,0.42,Y,3
14200,22,101000,MORTGAGE,7.0,EDUCATION,25000,,0,0.25,Y,3
14201,22,42996,RENT,2.0,DEBTCONSOLIDATION,14400,,1,0.33,Y,4
14203,24,89000,MORTGAGE,1.0,VENTURE,25000,15.65,1,0.28,Y,4
14213,22,48000,RENT,0.0,DEBTCONSOLIDATION,14400,13.49,0,0.3,Y,2
14215,23,102000,OWN,0.0,MEDICAL,30000,16.77,0,0.29,Y,2
14220,24,45871,RENT,5.0,HOMEIMPROVEMENT,14400,,1,0.31,Y,3
14233,23,102000,MORTGAGE,7.0,DEBTCONSOLIDATION,6000,,0,0.06,Y,3
14238,25,102000,MORTGAGE,9.0,DEBTCONSOLIDATION,14400,,0,0.14,Y,2
14249,25,62000,RENT,0.0,DEBTCONSOLIDATION,14400,13.47,0,0.23,Y,3
14253,24,70000,RENT,4.0,EDUCATION,14400,12.68,0,0.21,Y,4
14254,24,90000,MORTGAGE,5.0,VENTURE,19200,12.84,1,0.21,Y,4
14259,23,68000,RENT,1.0,PERSONAL,14400,17.99,1,0.21,Y,3
14260,26,102456,MORTGAGE,10.0,VENTURE,25000,,0,0.24,Y,2
14264,24,102996,MORTGAGE,1.0,VENTURE,5000,14.22,0,0.05,Y,4
14266,24,103000,MORTGAGE,8.0,VENTURE,21000,13.49,0,0.2,Y,2
14269,22,103000,MORTGAGE,7.0,VENTURE,15000,15.99,0,0.15,Y,2
14278,23,78000,RENT,6.0,VENTURE,14400,14.27,0,0.18,Y,4
14282,24,77350,MORTGAGE,2.0,MEDICAL,25000,15.7,1,0.27,Y,3
14284,23,30000,OWN,1.0,DEBTCONSOLIDATION,4000,15.65,0,0.13,Y,4
14286,21,30000,OWN,6.0,DEBTCONSOLIDATION,4000,,0,0.13,Y,3
14298,26,78200,MORTGAGE,3.0,MEDICAL,15000,14.27,1,0.16,Y,4
14303,25,30000,OWN,9.0,DEBTCONSOLIDATION,1200,16.69,1,0.04,Y,3
14310,26,130000,RENT,3.0,VENTURE,14400,14.46,0,0.11,Y,2
14317,25,92085,MORTGAGE,4.0,HOMEIMPROVEMENT,2500,15.27,1,0.03,Y,3
14331,24,105000,MORTGAGE,8.0,EDUCATION,3000,,0,0.03,Y,3
14335,21,30000,RENT,1.0,VENTURE,14500,14.59,1,0.48,Y,2
14346,23,105000,OWN,0.0,VENTURE,5000,,0,0.05,Y,3
14351,25,36000,RENT,0.0,VENTURE,14500,14.54,1,0.4,Y,2
14352,25,105000,MORTGAGE,9.0,VENTURE,4800,15.23,0,0.05,Y,2
14354,25,37200,RENT,3.0,EDUCATION,14500,13.85,1,0.39,Y,3
14356,26,105000,OWN,10.0,VENTURE,10000,15.65,0,0.1,Y,4
14366,23,105000,MORTGAGE,5.0,EDUCATION,15000,16.82,0,0.14,Y,4
14367,22,51996,RENT,3.0,HOMEIMPROVEMENT,14500,13.16,1,0.28,Y,2
14370,22,105000,MORTGAGE,6.0,PERSONAL,6000,14.22,0,0.06,Y,3
14373,22,105000,MORTGAGE,3.0,PERSONAL,16000,12.73,0,0.15,Y,4
14380,26,93000,MORTGAGE,7.0,DEBTCONSOLIDATION,25000,16.0,1,0.27,Y,2
14387,25,105000,MORTGAGE,3.0,VENTURE,12000,12.84,0,0.11,Y,2
14388,25,105000,MORTGAGE,1.0,PERSONAL,15000,12.53,0,0.14,Y,3
14392,25,30000,OWN,4.0,DEBTCONSOLIDATION,10000,14.61,0,0.33,Y,2
14403,24,105018,MORTGAGE,8.0,HOMEIMPROVEMENT,28000,15.62,0,0.27,Y,4
14404,26,60000,RENT,0.0,VENTURE,14650,12.61,0,0.24,Y,3
14407,22,24000,RENT,1.0,PERSONAL,15000,12.73,1,0.63,Y,4
14421,25,94000,MORTGAGE,1.0,VENTURE,25000,,1,0.27,Y,2
14425,22,30000,RENT,1.0,DEBTCONSOLIDATION,15000,15.27,1,0.5,Y,2
14429,26,106000,MORTGAGE,9.0,EDUCATION,10000,15.33,0,0.09,Y,3
14434,24,106800,MORTGAGE,8.0,PERSONAL,16000,13.06,0,0.15,Y,4
14435,21,31680,RENT,5.0,MEDICAL,15000,12.61,1,0.47,Y,4
14439,25,106870,OWN,9.0,EDUCATION,6000,15.27,0,0.06,Y,4
14442,22,106982,MORTGAGE,6.0,EDUCATION,30000,14.91,0,0.28,Y,3
14452,23,95000,MORTGAGE,1.0,HOMEIMPROVEMENT,19800,13.22,1,0.21,Y,3
14457,23,33204,RENT,7.0,MEDICAL,2000,14.72,0,0.06,Y,3
14460,23,107280,MORTGAGE,4.0,EDUCATION,25000,16.45,0,0.23,Y,4
14461,26,33600,RENT,0.0,PERSONAL,2000,,0,0.06,Y,2
14466,22,108000,OWN,2.0,VENTURE,8000,15.27,0,0.07,Y,2
14480,22,35000,RENT,0.0,VENTURE,2000,12.99,0,0.06,Y,2
14481,25,30000,OWN,1.0,VENTURE,5000,,0,0.17,Y,3
14493,24,108000,MORTGAGE,5.0,EDUCATION,9950,14.96,0,0.09,Y,4
14504,24,108000,MORTGAGE,1.0,HOMEIMPROVEMENT,18000,12.53,0,0.17,Y,3
14513,23,108600,MORTGAGE,3.0,MEDICAL,8000,12.87,0,0.07,Y,2
14545,22,33996,RENT,6.0,VENTURE,15000,14.96,1,0.44,Y,4
14548,22,34800,RENT,6.0,DEBTCONSOLIDATION,2000,16.89,1,0.06,Y,4
14567,23,42996,RENT,7.0,VENTURE,2000,13.61,0,0.05,Y,2
14570,24,110000,MORTGAGE,8.0,PERSONAL,10000,15.62,0,0.09,Y,4
14573,26,83300,MORTGAGE,0.0,MEDICAL,28000,15.62,1,0.29,Y,2
14575,26,110000,MORTGAGE,10.0,HOMEIMPROVEMENT,23750,12.99,0,0.22,Y,4
14576,24,98000,MORTGAGE,1.0,DEBTCONSOLIDATION,16000,14.79,1,0.16,Y,2
14579,24,45000,RENT,1.0,PERSONAL,2000,13.99,0,0.04,Y,2
14593,22,39000,RENT,0.0,DEBTCONSOLIDATION,2000,14.84,1,0.05,Y,2
14596,25,45500,RENT,3.0,MEDICAL,2000,13.49,0,0.04,Y,3
14604,24,45996,RENT,3.0,MEDICAL,2000,12.98,0,0.04,Y,2
14607,25,28800,OWN,3.0,VENTURE,6000,,0,0.21,Y,3
14612,24,110000,MORTGAGE,8.0,PERSONAL,5600,12.98,0,0.05,Y,4
14613,24,110000,OWN,0.0,HOMEIMPROVEMENT,10000,13.35,0,0.09,Y,2
14615,26,110000,MORTGAGE,10.0,VENTURE,8000,14.35,0,0.07,Y,2
14620,24,42000,RENT,1.0,HOMEIMPROVEMENT,2000,15.62,1,0.05,Y,2
14640,24,98000,MORTGAGE,2.0,PERSONAL,5000,13.22,1,0.05,Y,3
14641,23,50252,RENT,6.0,EDUCATION,2000,13.92,0,0.04,Y,3
14643,22,34800,RENT,6.0,VENTURE,15000,14.27,1,0.43,Y,3
14651,23,36000,RENT,3.0,VENTURE,15000,13.49,1,0.42,Y,3
14655,23,110000,MORTGAGE,7.0,PERSONAL,9600,,0,0.09,Y,2
14662,22,30000,RENT,2.0,DEBTCONSOLIDATION,15000,11.66,1,0.5,Y,3
14666,26,110400,MORTGAGE,3.0,PERSONAL,9800,,0,0.09,Y,3
14672,22,98656,MORTGAGE,3.0,EDUCATION,7500,13.06,1,0.08,Y,3
14677,22,31000,RENT,6.0,PERSONAL,15000,,1,0.48,Y,4
14681,26,111147,MORTGAGE,4.0,EDUCATION,15000,13.61,0,0.13,Y,2
14687,21,32000,RENT,6.0,PERSONAL,15000,15.27,1,0.47,Y,3
14689,25,38000,RENT,9.0,PERSONAL,15000,16.45,1,0.39,Y,3
14690,25,111996,MORTGAGE,2.0,MEDICAL,16000,11.78,0,0.14,Y,4
14691,22,38000,RENT,0.0,EDUCATION,15000,,1,0.39,Y,4
14697,26,39996,RENT,10.0,MEDICAL,15000,13.06,1,0.38,Y,3
14713,23,112404,MORTGAGE,1.0,DEBTCONSOLIDATION,6000,13.23,0,0.05,Y,2
14714,26,40000,RENT,2.0,DEBTCONSOLIDATION,15000,14.22,1,0.38,Y,3
14715,24,112500,MORTGAGE,3.0,EDUCATION,8600,13.11,0,0.08,Y,3
14718,24,40000,RENT,1.0,EDUCATION,15000,12.87,1,0.38,Y,3
14720,22,112774,MORTGAGE,6.0,VENTURE,6400,13.06,0,0.06,Y,4
14725,21,27600,OWN,3.0,EDUCATION,1000,15.27,0,0.04,Y,2
14730,24,85850,MORTGAGE,3.0,MEDICAL,12000,15.99,1,0.12,Y,4
14733,24,85850,MORTGAGE,8.0,MEDICAL,20000,,1,0.2,Y,4
14753,25,36000,RENT,1.0,MEDICAL,15000,15.05,1,0.42,Y,2
14758,25,102000,MORTGAGE,7.0,HOMEIMPROVEMENT,25000,20.16,1,0.25,Y,4
14766,25,102996,MORTGAGE,4.0,DEBTCONSOLIDATION,20000,14.54,1,0.19,Y,3
14780,25,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,7000,,0,0.06,Y,4
14781,25,115000,MORTGAGE,9.0,MEDICAL,19000,13.49,0,0.17,Y,3
14787,24,115000,OWN,8.0,DEBTCONSOLIDATION,35000,16.89,0,0.3,Y,4
14796,25,115000,MORTGAGE,1.0,EDUCATION,20000,15.65,0,0.17,Y,2
14805,26,39000,RENT,1.0,VENTURE,15000,16.07,1,0.38,Y,4
14807,25,115000,OWN,5.0,VENTURE,8000,19.13,0,0.07,Y,2
14812,26,115000,MORTGAGE,6.0,HOMEIMPROVEMENT,15000,12.87,0,0.13,Y,3
14816,26,115000,MORTGAGE,3.0,EDUCATION,20000,13.16,0,0.17,Y,2
14817,25,115000,MORTGAGE,4.0,VENTURE,25000,12.53,0,0.22,Y,4
14821,26,115200,MORTGAGE,10.0,DEBTCONSOLIDATION,4500,11.97,0,0.04,Y,2
14822,26,46890,RENT,9.0,PERSONAL,15000,12.99,1,0.32,Y,3
14831,25,116000,MORTGAGE,0.0,EDUCATION,35000,17.58,0,0.3,Y,4
14832,23,116000,MORTGAGE,8.0,EDUCATION,15825,15.62,0,0.14,Y,4
14846,23,104736,MORTGAGE,3.0,DEBTCONSOLIDATION,25000,14.11,1,0.24,Y,2
14861,23,117000,MORTGAGE,8.0,VENTURE,14000,15.68,0,0.12,Y,4
14862,22,26400,OWN,1.0,PERSONAL,7300,13.61,0,0.28,Y,2
14867,24,117996,MORTGAGE,6.0,VENTURE,18000,17.04,0,0.15,Y,3
14871,26,40000,RENT,0.0,VENTURE,1800,13.23,0,0.04,Y,3
14873,23,90100,MORTGAGE,7.0,MEDICAL,21600,,1,0.2,Y,2
14878,23,47000,RENT,1.0,PERSONAL,15000,12.04,1,0.32,Y,2
14889,22,107000,MORTGAGE,6.0,HOMEIMPROVEMENT,24000,19.69,1,0.22,Y,2
14891,26,48000,RENT,1.0,PERSONAL,15000,,1,0.31,Y,2
14915,25,120000,MORTGAGE,1.0,HOMEIMPROVEMENT,3000,14.27,0,0.03,Y,4
14923,23,108000,MORTGAGE,5.0,DEBTCONSOLIDATION,10000,,1,0.09,Y,2
14925,24,50000,RENT,0.0,EDUCATION,15000,13.49,0,0.3,Y,4
14927,24,25920,OWN,4.0,EDUCATION,3250,15.99,0,0.13,Y,4
14934,26,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,5600,13.49,0,0.05,Y,3
14960,24,120000,MORTGAGE,8.0,PERSONAL,20000,12.99,0,0.17,Y,2
14966,26,120000,MORTGAGE,10.0,MEDICAL,5000,13.49,0,0.04,Y,2
14969,26,50004,RENT,3.0,VENTURE,15000,13.72,0,0.3,Y,4
14970,22,50004,RENT,6.0,VENTURE,15000,15.05,0,0.3,Y,2
14986,23,120000,MORTGAGE,2.0,PERSONAL,24250,16.02,0,0.2,Y,4
14987,25,51000,RENT,1.0,VENTURE,15000,13.48,0,0.29,Y,4
14993,26,91800,MORTGAGE,10.0,MEDICAL,10000,16.32,1,0.09,Y,4
14999,24,120000,MORTGAGE,8.0,DEBTCONSOLIDATION,8400,13.72,0,0.07,Y,2
15002,24,120000,MORTGAGE,0.0,EDUCATION,25000,15.2,0,0.21,Y,3
15013,23,120000,MORTGAGE,7.0,EDUCATION,8000,13.61,0,0.07,Y,2
15014,24,91800,MORTGAGE,8.0,MEDICAL,15000,16.32,1,0.14,Y,2
15019,24,23000,RENT,2.0,EDUCATION,1600,,0,0.07,Y,2
15027,26,25200,RENT,0.0,VENTURE,1600,,0,0.06,Y,2
15028,23,26000,RENT,1.0,PERSONAL,1600,16.29,1,0.06,Y,3
15030,26,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,10000,14.59,0,0.08,Y,2
15036,26,120000,OWN,10.0,PERSONAL,15000,13.11,0,0.13,Y,4
15043,24,120000,OWN,8.0,HOMEIMPROVEMENT,21000,14.26,0,0.17,Y,2
15047,24,37500,RENT,2.0,DEBTCONSOLIDATION,1600,11.03,0,0.04,Y,3
15048,26,32000,RENT,5.0,VENTURE,1600,14.46,1,0.05,Y,3
15057,22,120000,MORTGAGE,3.0,MEDICAL,9600,13.22,0,0.08,Y,4
15058,26,120000,MORTGAGE,1.0,HOMEIMPROVEMENT,20000,17.74,0,0.17,Y,3
15062,26,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,20000,13.79,0,0.17,Y,4
15072,23,60000,RENT,1.0,MEDICAL,1600,13.99,0,0.03,Y,4
15075,24,62000,RENT,1.0,MEDICAL,1600,13.85,0,0.03,Y,4
15077,24,108000,MORTGAGE,1.0,DEBTCONSOLIDATION,25000,13.99,1,0.23,Y,2
15081,24,120000,MORTGAGE,8.0,HOMEIMPROVEMENT,9500,11.66,0,0.08,Y,2
15088,22,120456,MORTGAGE,6.0,EDUCATION,20000,14.96,0,0.17,Y,2
15090,22,34480,RENT,4.0,VENTURE,1550,15.21,0,0.04,Y,3
15092,26,26989,RENT,2.0,MEDICAL,1525,15.23,0,0.06,Y,3
15100,23,14000,RENT,0.0,DEBTCONSOLIDATION,1500,,0,0.11,Y,4
15105,25,14400,RENT,0.0,VENTURE,1500,12.99,1,0.1,Y,2
15111,25,122000,MORTGAGE,1.0,PERSONAL,35000,13.8,0,0.29,Y,3
15113,22,24605,OWN,3.0,VENTURE,10000,,0,0.41,Y,2
15114,26,122000,MORTGAGE,4.0,EDUCATION,4800,,0,0.04,Y,3
15116,25,122000,MORTGAGE,9.0,PERSONAL,20000,13.23,0,0.16,Y,4
15131,21,18000,RENT,6.0,DEBTCONSOLIDATION,1500,12.61,0,0.08,Y,2
15133,21,18000,RENT,3.0,PERSONAL,1500,12.87,0,0.08,Y,4
15146,22,18996,RENT,1.0,MEDICAL,1500,,1,0.08,Y,3
15151,21,112800,MORTGAGE,2.0,EDUCATION,16000,13.48,1,0.14,Y,2
15153,23,24000,OWN,2.0,VENTURE,6000,15.23,0,0.25,Y,2
15164,22,24000,OWN,0.0,DEBTCONSOLIDATION,4200,15.62,0,0.17,Y,2
15166,22,24000,RENT,0.0,EDUCATION,1500,18.79,1,0.06,Y,3
15170,26,24000,RENT,0.0,EDUCATION,1500,14.54,1,0.06,Y,4
15175,21,24000,RENT,2.0,EDUCATION,1500,13.85,0,0.06,Y,4
15179,26,25200,RENT,2.0,MEDICAL,1500,13.49,0,0.06,Y,2
15186,25,53000,RENT,5.0,EDUCATION,15000,14.27,0,0.28,Y,2
15187,25,113000,MORTGAGE,4.0,DEBTCONSOLIDATION,5000,14.54,1,0.04,Y,2
15188,26,125000,MORTGAGE,4.0,PERSONAL,14800,,0,0.12,Y,3
15194,26,48000,RENT,1.0,PERSONAL,15000,18.64,1,0.31,Y,3
15195,25,48000,RENT,9.0,PERSONAL,15000,17.49,1,0.31,Y,3
15196,26,125000,MORTGAGE,3.0,EDUCATION,24000,15.28,0,0.19,Y,4
15206,26,125000,MORTGAGE,10.0,VENTURE,15000,13.85,0,0.12,Y,3
15214,24,49200,RENT,8.0,DEBTCONSOLIDATION,15000,18.39,1,0.3,Y,4
15222,22,125000,MORTGAGE,0.0,PERSONAL,25000,,0,0.2,Y,2
15224,22,24000,OWN,4.0,MEDICAL,4750,,0,0.2,Y,4
15225,21,50000,RENT,0.0,HOMEIMPROVEMENT,15000,15.7,1,0.3,Y,3
15231,25,125000,MORTGAGE,5.0,HOMEIMPROVEMENT,12000,,0,0.1,Y,3
15243,24,126000,MORTGAGE,7.0,MEDICAL,11800,,0,0.09,Y,2
15260,26,127000,MORTGAGE,5.0,DEBTCONSOLIDATION,4900,,0,0.04,Y,3
15261,24,97750,MORTGAGE,0.0,MEDICAL,24000,17.39,1,0.21,Y,3
15262,25,97750,OWN,9.0,MEDICAL,20000,17.39,1,0.17,Y,3
